,Unnamed: 0,concentration,stickiness_wi,stickiness_bt,sparsity,pvar,lrate,lratep,decay_rate,blocked,interleaved,early,middle,late
3,3,294.0,630,522.5,0.85,0.0,1.0,1.0,1.0,0.8656430179842616,0.4895063062981354,0.6833134817188758,0.6103261024635513,0.4901766100045511
4,4,294.0,640,522.5,0.85,0.0,1.0,1.0,1.0,0.9363432458742462,0.4920798220689977,0.764279627721371,0.5718844432922604,0.5043760270176814
5,5,294.0,650,522.5,0.85,0.0,1.0,1.0,1.0,0.9025485080379512,0.4847412321031932,0.7158117304478291,0.5552803682813146,0.5087178168615903
6,6,294.0,660,522.5,0.85,0.0,1.0,1.0,1.0,0.9233403290907716,0.4979388427356757,0.7416153934605879,0.5498660791179575,0.4961879081273005
7,7,294.0,670,522.5,0.85,0.0,1.0,1.0,1.0,0.9283909928731352,0.5100331087493795,0.7603355192744877,0.5662331572923313,0.4841455650528171
8,8,294.0,680,522.5,0.85,0.0,1.0,1.0,1.0,0.9532626365782522,0.5012568813182893,0.8025959027321999,0.5919341400203169,0.495295099510515
9,9,294.0,690,522.5,0.85,0.0,1.0,1.0,1.0,0.9416245818340936,0.4967224701299653,0.7981861741707706,0.598912322091435,0.5062638574250654
10,10,294.0,700,522.5,0.85,0.0,1.0,1.0,1.0,0.9578664768654246,0.5050256066062818,0.7410228763450512,0.5779945068074225,0.4973410289783124
0,0,294.0,600,597.5,1.15,0.0,1.0,1.0,1.0,0.9392455012130302,0.5043461831649111,0.7010483456271209,0.5513124301328569,0.507997719431527
1,1,294.0,610,597.5,1.15,0.0,1.0,1.0,1.0,0.9024352408600136,0.4851804608040641,0.7418283144637053,0.5415373714634825,0.5102045175543807
2,2,294.0,620,597.5,1.15,0.0,1.0,1.0,1.0,0.9363906527202852,0.5036758208408616,0.7766897647687694,0.6198180335632688,0.4989106834598001
3,3,294.0,630,597.5,1.15,0.0,1.0,1.0,1.0,0.9443034161318308,0.4906257782590179,0.7019984546923503,0.5812840995991019,0.5114858087787356
4,4,294.0,640,597.5,1.15,0.0,1.0,1.0,1.0,0.9398201913838669,0.5118977400875662,0.7570846891184176,0.5450089080397058,0.5004589091253914
5,5,294.0,650,597.5,1.15,0.0,1.0,1.0,1.0,0.9447571167440156,0.5061452657476146,0.7554611635927639,0.5311511506798867,0.4925949162216699
6,6,294.0,660,597.5,1.15,0.0,1.0,1.0,1.0,0.9094915377649524,0.501650932703663,0.7077863131391631,0.5383953555174319,0.4944797807258215
7,7,294.0,670,597.5,1.15,0.0,1.0,1.0,1.0,0.9526337775628528,0.5002551018675414,0.8694907905383522,0.5143014291190487,0.4911741827094736
8,8,294.0,680,597.5,1.15,0.0,1.0,1.0,1.0,0.9612364782856097,0.500603604081296,0.8410213022338905,0.5508076086674822,0.5115201650565432
9,9,294.0,690,597.5,1.15,0.0,1.0,1.0,1.0,0.9874067105314648,0.50678299698588,0.8496332573016513,0.506443430589604,0.5088712575705016
10,10,294.0,700,597.5,1.15,0.0,1.0,1.0,1.0,0.9830634470268652,0.5037785244768347,0.9104742160934391,0.5286834907393978,0.4956170113428956
0,0,302.0,600,462.5,0.85,0.0,1.0,1.0,1.0,0.8007430955632548,0.5,0.58,0.5,0.5
1,1,302.0,610,462.5,0.85,0.0,1.0,1.0,1.0,0.8057716515025692,0.5,0.6,0.5,0.5
2,2,302.0,620,462.5,0.85,0.0,1.0,1.0,1.0,0.8335442304575867,0.5,0.58,0.5,0.5
3,3,302.0,630,462.5,0.85,0.0,1.0,1.0,1.0,0.8732829270374218,0.5,0.57,0.5,0.5
4,4,302.0,640,462.5,0.85,0.0,1.0,1.0,1.0,0.8399269592516724,0.5,0.59,0.5,0.5
5,5,302.0,650,462.5,0.85,0.0,1.0,1.0,1.0,0.8947179705692243,0.5,0.7,0.5,0.5
6,6,302.0,660,462.5,0.85,0.0,1.0,1.0,1.0,0.9266835296317544,0.5,0.8,0.5,0.5
7,7,302.0,670,462.5,0.85,0.0,1.0,1.0,1.0,0.926005989913964,0.5,0.74,0.5,0.5
8,8,302.0,680,462.5,0.85,0.0,1.0,1.0,1.0,0.9365905569603086,0.5,0.77,0.5,0.5
9,9,302.0,690,462.5,0.85,0.0,1.0,1.0,1.0,0.9602543037127907,0.5,0.8,0.5,0.5
10,10,302.0,700,462.5,0.85,0.0,1.0,1.0,1.0,0.938187986849824,0.5,0.8,0.5,0.5
0,0,290.0,600,545.0,0.85,0.0,1.0,1.0,1.0,0.8597052030566499,0.4997307600451096,0.7312656578730293,0.6509367436055111,0.5185647529217846
1,1,290.0,610,545.0,0.85,0.0,1.0,1.0,1.0,0.8461953172233183,0.5045853535332486,0.6876099716861048,0.593715280271074,0.5454871059748871
2,2,290.0,620,545.0,0.85,0.0,1.0,1.0,1.0,0.8596817412151309,0.5018650058508809,0.6677266039510059,0.577865393399921,0.5296154033824765
3,3,290.0,630,545.0,0.85,0.0,1.0,1.0,1.0,0.9070846692188156,0.5006780598790055,0.7273662560086288,0.5740082060804994,0.4895228762286028
4,4,290.0,640,545.0,0.85,0.0,1.0,1.0,1.0,0.930163520939314,0.5006978162645875,0.7550541809699587,0.552328507392345,0.5171005161944494
5,5,290.0,650,545.0,0.85,0.0,1.0,1.0,1.0,0.9213527614092896,0.4902976020882004,0.7094524561406856,0.5359967657079954,0.504656736702286
6,6,290.0,660,545.0,0.85,0.0,1.0,1.0,1.0,0.9004283041796157,0.5058449191078948,0.7396358058150291,0.5430704876322644,0.4881190243013104
7,7,290.0,670,545.0,0.85,0.0,1.0,1.0,1.0,0.9099979181794516,0.5024961169785077,0.806470594457128,0.5561483593532137,0.5213533277217495
8,8,290.0,680,545.0,0.85,0.0,1.0,1.0,1.0,0.9320572645474552,0.4937036491406511,0.7716811695560372,0.5842290985887331,0.5118882114415344
9,9,290.0,690,545.0,0.85,0.0,1.0,1.0,1.0,0.9366857463469976,0.4997845498276032,0.7377850343192721,0.5293794608399414,0.5023744317216643
10,10,290.0,700,545.0,0.85,0.0,1.0,1.0,1.0,0.9466558585360964,0.4969868243001576,0.8550612219976663,0.5767649932673649,0.5126473961022816
0,0,296.0,600,525.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.9415639639133776,0.4962495883211886,0.7425340089870283,0.5591960293314282,0.4899933254786411
1,1,296.0,610,525.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.9071327543430728,0.5055627205603508,0.7696153140359058,0.5755194850365328,0.482061902762997
2,2,296.0,620,525.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.9777822171299596,0.4950009667811412,0.7433494303675036,0.5583429434621088,0.487687079970392
3,3,296.0,630,525.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.900218973334073,0.5108001200753456,0.744558688733305,0.5651917332235007,0.4941867101676429
4,4,296.0,640,525.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.9741503197061976,0.4865261998732064,0.7327398210218996,0.5647561510320329,0.4906217270656844
5,5,296.0,650,525.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.9275881434507234,0.4937135719132969,0.808985170905234,0.5690028598392536,0.5230220456613095
6,6,296.0,660,525.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.947133575900617,0.4979657657950527,0.7547889948878135,0.5405615119878379,0.494174413335541
7,7,296.0,670,525.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.959997196838325,0.5036308448323021,0.6973919356900871,0.5781169715240406,0.5042544058390638
8,8,296.0,680,525.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.9365187203809188,0.4880136518567319,0.7390861601029307,0.5664588187866856,0.5019314984469889
9,9,296.0,690,525.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.9415120003620622,0.4969228053128646,0.7708550861869179,0.562708624032766,0.4892498284627256
10,10,296.0,700,525.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.9786380558554152,0.51083145705276,0.7619434763517333,0.5433208486917243,0.488947677847506
0,0,302.0,600,557.5,0.85,0.0,1.0,1.0,1.0,0.7985968894474416,0.5029868297152167,0.5904781403293039,0.6304007945909553,0.5264411469972724
1,1,302.0,610,557.5,0.85,0.0,1.0,1.0,1.0,0.8372108844074292,0.5047415730623348,0.6331999515985036,0.5829848454059732,0.5646047545450399
2,2,302.0,620,557.5,0.85,0.0,1.0,1.0,1.0,0.8133439161541975,0.4971374483513029,0.6424197531762335,0.6046090791535754,0.5264674403792988
3,3,302.0,630,557.5,0.85,0.0,1.0,1.0,1.0,0.8655712097423205,0.4996899128463557,0.6588742834174114,0.6433910485262777,0.5567837432169426
4,4,302.0,640,557.5,0.85,0.0,1.0,1.0,1.0,0.8056030434611655,0.5042771150786759,0.5959145097095315,0.5512319819079894,0.5102395204685617
5,5,302.0,650,557.5,0.85,0.0,1.0,1.0,1.0,0.9375885592861212,0.4926658678886668,0.775618740892986,0.5419105260427672,0.5111036939440833
6,6,302.0,660,557.5,0.85,0.0,1.0,1.0,1.0,0.9368265013612754,0.5035698683933114,0.7142274112049362,0.5567580763040741,0.4974322970238148
7,7,302.0,670,557.5,0.85,0.0,1.0,1.0,1.0,0.8857220724103165,0.4976670793007347,0.790331888819104,0.5216680597248787,0.5058332743258326
8,8,302.0,680,557.5,0.85,0.0,1.0,1.0,1.0,0.8844968886531103,0.5053053463805408,0.7466347065075343,0.53817522684185,0.5116694121255392
9,9,302.0,690,557.5,0.85,0.0,1.0,1.0,1.0,0.957254507424574,0.5050983451821797,0.7863484786030888,0.5657818627922316,0.5011614958638889
10,10,302.0,700,557.5,0.85,0.0,1.0,1.0,1.0,0.9860303004782576,0.4960504956655985,0.7627289321556832,0.5569964796662223,0.5144875915664006
0,0,302.0,600,570.0,0.85,0.0,1.0,1.0,1.0,0.7721563754320983,0.4986364880403359,0.5704266782877166,0.5943728877880965,0.5601626939404586
1,1,302.0,610,570.0,0.85,0.0,1.0,1.0,1.0,0.8241352840190022,0.497385091253245,0.6140722041406553,0.6064484683043073,0.5449965739420707
2,2,302.0,620,570.0,0.85,0.0,1.0,1.0,1.0,0.7989843086454849,0.5050659123570207,0.6139780989348588,0.6306164950295331,0.5853023420072274
3,3,302.0,630,570.0,0.85,0.0,1.0,1.0,1.0,0.8348363655466194,0.5054061091678683,0.6111247386855974,0.6139355451809865,0.5302594318112337
4,4,302.0,640,570.0,0.85,0.0,1.0,1.0,1.0,0.8386362471352153,0.4991714601580724,0.6312385251423696,0.5623826014520403,0.5317517702300335
5,5,302.0,650,570.0,0.85,0.0,1.0,1.0,1.0,0.9201270941306569,0.4976821407022873,0.724056995009587,0.5649293165208026,0.5150760877186714
6,6,302.0,660,570.0,0.85,0.0,1.0,1.0,1.0,0.9146336816525164,0.5044492918157266,0.7724333591862518,0.5440480231178517,0.5049824798904321
7,7,302.0,670,570.0,0.85,0.0,1.0,1.0,1.0,0.9363276238993244,0.4899330466489752,0.7351366892473166,0.5437755593165552,0.4901002662604997
8,8,302.0,680,570.0,0.85,0.0,1.0,1.0,1.0,0.9113280304040768,0.5133690038169396,0.7826612935386306,0.5504842091857555,0.4936946788387318
9,9,302.0,690,570.0,0.85,0.0,1.0,1.0,1.0,0.9352458935092024,0.4975619732875709,0.7081401156056517,0.500700282749704,0.5123645159493981
10,10,302.0,700,570.0,0.85,0.0,1.0,1.0,1.0,0.9571725610888956,0.5006624239496769,0.7389471058064621,0.5607213813494905,0.503365594127431
0,0,300.0,600,492.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.9519032533308138,0.492031398201842,0.7679234461368757,0.6570960658447161,0.5015026173718805
1,1,300.0,610,492.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.9016467710552136,0.4938461697208597,0.7664102768549095,0.5717161777958019,0.5123980516494011
2,2,300.0,620,492.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.8950501627889821,0.4987634092331422,0.7279257049490944,0.6083236562979932,0.4886550429733878
3,3,300.0,630,492.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.9528840977760216,0.5006069623721806,0.7604600200772433,0.5607338556092502,0.4963812955543467
4,4,300.0,640,492.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.9309091177277125,0.5000365278000917,0.7573830060765057,0.6256440447509295,0.4958134315546271
5,5,300.0,650,492.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.8903964391908203,0.494503379746455,0.774938002821,0.5972057140149317,0.4910957083353171
6,6,300.0,660,492.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.9655717126689496,0.5077367867492797,0.7281340578275324,0.5606276487411572,0.4979650384845041
7,7,300.0,670,492.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.9471588251167976,0.5019256209033764,0.758504648074232,0.562859375667092,0.4936017839272214
8,8,300.0,680,492.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.94962940005438,0.5049861101920291,0.8255227295650929,0.5317971531684994,0.5008991379445444
9,9,300.0,690,492.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.9439544747291894,0.508884982392361,0.7702429132101732,0.5651288456584018,0.4999995810954889
10,10,300.0,700,492.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.971707446321694,0.4965003776652578,0.792529580580246,0.5479118242795264,0.4965145242937486
0,0,300.0,600,457.5,1.15,0.0,1.0,1.0,1.0,0.9255967150615212,0.4987341200076315,0.703302427681295,0.5815543629647003,0.5066324864138367
1,1,300.0,610,457.5,1.15,0.0,1.0,1.0,1.0,0.923185194357296,0.504868598815499,0.7371547554168483,0.5770690213280568,0.5032920984753273
2,2,300.0,620,457.5,1.15,0.0,1.0,1.0,1.0,0.9262948610902484,0.5017364806117856,0.7982307142072418,0.5562307756472892,0.4942067709867819
3,3,300.0,630,457.5,1.15,0.0,1.0,1.0,1.0,0.9513970204914683,0.4999839086894423,0.7332315119260869,0.5784381804508433,0.5025102263488321
4,4,300.0,640,457.5,1.15,0.0,1.0,1.0,1.0,0.9591790984438284,0.4991946691787466,0.822606079642848,0.5852421078537653,0.4941105165117662
5,5,300.0,650,457.5,1.15,0.0,1.0,1.0,1.0,0.9603623848399596,0.5131277095886252,0.7343042639491144,0.6235267112193175,0.5170120962168758
6,6,300.0,660,457.5,1.15,0.0,1.0,1.0,1.0,0.9501485865006176,0.5072355511603627,0.7468810017404246,0.595677543453772,0.5041144007944343
7,7,300.0,670,457.5,1.15,0.0,1.0,1.0,1.0,0.9395451492387789,0.5137615287049553,0.7451116150629676,0.5352831007679486,0.49952094434201
8,8,300.0,680,457.5,1.15,0.0,1.0,1.0,1.0,0.9705918972692738,0.5016258722828756,0.8957505037480153,0.5582149872156579,0.4861704827782584
9,9,300.0,690,457.5,1.15,0.0,1.0,1.0,1.0,0.9930026611110704,0.4997426302549758,0.8697836858252899,0.5559335956262748,0.5014640739339605
10,10,300.0,700,457.5,1.15,0.0,1.0,1.0,1.0,0.9941241204215135,0.4855211183630228,0.8597506220669349,0.5509363103564056,0.4874693811405645
0,0,290.0,600,580.0,0.95,0.0,1.0,1.0,1.0,0.8929674057291768,0.4856698162919809,0.7517810463183199,0.6111756450793819,0.4994070632395593
1,1,290.0,610,580.0,0.95,0.0,1.0,1.0,1.0,0.9203325209317508,0.4964859288111608,0.7592789311907748,0.4949406210646785,0.5050184395283293
2,2,290.0,620,580.0,0.95,0.0,1.0,1.0,1.0,0.9189310779232044,0.4993465222664571,0.6916061805684602,0.5777907390911299,0.5076510224158606
3,3,290.0,630,580.0,0.95,0.0,1.0,1.0,1.0,0.9407233870850684,0.4980857213483028,0.7306620858334899,0.5388353708234643,0.493389709609611
4,4,290.0,640,580.0,0.95,0.0,1.0,1.0,1.0,0.9286416904605068,0.5148399813151172,0.7964535854065504,0.5727124904405272,0.512238708883184
5,5,290.0,650,580.0,0.95,0.0,1.0,1.0,1.0,0.915592075839038,0.5023205391754472,0.7087548748400978,0.5472810759059377,0.4913501009381951
6,6,290.0,660,580.0,0.95,0.0,1.0,1.0,1.0,0.9548582302640044,0.5027969158180193,0.7182679334171667,0.5385639286299251,0.5033871463519151
7,7,290.0,670,580.0,0.95,0.0,1.0,1.0,1.0,0.9631094864226448,0.5009225117594769,0.747587558385321,0.5318543924028901,0.4970478418332357
8,8,290.0,680,580.0,0.95,0.0,1.0,1.0,1.0,0.939892666304426,0.5017965760699041,0.7945000989530471,0.5251404900662753,0.512718808445689
9,9,290.0,690,580.0,0.95,0.0,1.0,1.0,1.0,0.938335079112832,0.5017139952825147,0.7513167855311941,0.5420092880681293,0.5064898875500929
10,10,290.0,700,580.0,0.95,0.0,1.0,1.0,1.0,0.9379960706311374,0.4918180730844449,0.7318678316504654,0.5613495288128093,0.5107278016258479
0,0,294.0,600,490.0,0.85,0.0,1.0,1.0,1.0,0.8371371789232039,0.5153179191668263,0.6900537438217007,0.6503828171433146,0.5464380541022557
1,1,294.0,610,490.0,0.85,0.0,1.0,1.0,1.0,0.8596899332187977,0.5148825030983166,0.6597814710600947,0.6456181101705082,0.5432866061009289
2,2,294.0,620,490.0,0.85,0.0,1.0,1.0,1.0,0.8623094178040678,0.5028788894783525,0.6698805311032208,0.619560822826605,0.5041531287382179
3,3,294.0,630,490.0,0.85,0.0,1.0,1.0,1.0,0.8633660462061503,0.4969805530832651,0.6593507091604629,0.5850891256944328,0.5098262229984052
4,4,294.0,640,490.0,0.85,0.0,1.0,1.0,1.0,0.9295841211559835,0.4937368942951796,0.6610108065090384,0.5534595687620272,0.5061778865532451
5,5,294.0,650,490.0,0.85,0.0,1.0,1.0,1.0,0.9426487040352493,0.4889685031489558,0.7329037638740592,0.5830361705407291,0.5095343045344181
6,6,294.0,660,490.0,0.85,0.0,1.0,1.0,1.0,0.9609727934293174,0.5051870466342663,0.7708127991563554,0.6134707321681683,0.5032098604164918
7,7,294.0,670,490.0,0.85,0.0,1.0,1.0,1.0,0.9531025302735984,0.5086357789732269,0.7440391398132616,0.5426847051973931,0.5125823738548785
8,8,294.0,680,490.0,0.85,0.0,1.0,1.0,1.0,0.9349709411764866,0.5087980416707808,0.8055504079310886,0.612351307138972,0.4902425892854861
9,9,294.0,690,490.0,0.85,0.0,1.0,1.0,1.0,0.9330644961815298,0.4970185078872242,0.6995990946533304,0.6135581894083627,0.5077288578006858
10,10,294.0,700,490.0,0.85,0.0,1.0,1.0,1.0,0.9644612164293443,0.4876723488604787,0.7668997869152088,0.5619243758844752,0.5253476910296213
0,0,294.0,600,587.5,0.95,0.0,1.0,1.0,1.0,0.9133429747135852,0.4953620133874177,0.7682322772676202,0.55116745736501,0.53386066407853
1,1,294.0,610,587.5,0.95,0.0,1.0,1.0,1.0,0.9208224080004864,0.5051012302518816,0.7474378146906515,0.6134977013377606,0.5062172008297349
2,2,294.0,620,587.5,0.95,0.0,1.0,1.0,1.0,0.9054452539802682,0.4987159104863998,0.752100706566944,0.5255493955302326,0.506070699243352
3,3,294.0,630,587.5,0.95,0.0,1.0,1.0,1.0,0.8925980390220797,0.4937135227234167,0.7255299820393557,0.5836510028914844,0.5083406641488345
4,4,294.0,640,587.5,0.95,0.0,1.0,1.0,1.0,0.9139224593286366,0.5146770045395297,0.7248176557985777,0.5811098676302013,0.4963790756155089
5,5,294.0,650,587.5,0.95,0.0,1.0,1.0,1.0,0.9319727401010685,0.5169932687088157,0.6895130459732106,0.5688821915373241,0.5021660184327164
6,6,294.0,660,587.5,0.95,0.0,1.0,1.0,1.0,0.9671936839787956,0.5054176362405884,0.8097961642189475,0.5392855416275981,0.5038432006307749
7,7,294.0,670,587.5,0.95,0.0,1.0,1.0,1.0,0.9318140235214524,0.4990854895192508,0.8415813090472,0.5511898650289826,0.501484275078394
8,8,294.0,680,587.5,0.95,0.0,1.0,1.0,1.0,0.9436759297367456,0.5124827709886735,0.7354536676893594,0.5362020157175553,0.4890309075574434
9,9,294.0,690,587.5,0.95,0.0,1.0,1.0,1.0,0.962400880065157,0.502228371267635,0.8052765001865989,0.5566796457624383,0.5035357290763633
10,10,294.0,700,587.5,0.95,0.0,1.0,1.0,1.0,0.9586594733029574,0.4883142070502115,0.7939917455046207,0.5097449086101264,0.4911799901714626
0,0,304.0,600,502.5,1.15,0.0,1.0,1.0,1.0,0.9357222216008888,0.493330812550998,0.7784886170073234,0.5868117337050238,0.5151522071802533
1,1,304.0,610,502.5,1.15,0.0,1.0,1.0,1.0,0.9146613466320908,0.4981278442194138,0.7080311385290414,0.5994095617251192,0.5224917796097162
2,2,304.0,620,502.5,1.15,0.0,1.0,1.0,1.0,0.951523478044105,0.4989457101720645,0.7306436947297058,0.6089800742884137,0.522398727603438
3,3,304.0,630,502.5,1.15,0.0,1.0,1.0,1.0,0.9524567162166172,0.501576990144702,0.7261755219301052,0.6172757940565132,0.5003561689468502
4,4,304.0,640,502.5,1.15,0.0,1.0,1.0,1.0,0.9799826576433782,0.4977330936647092,0.7692187877053728,0.5737400270938868,0.5079229257419636
5,5,304.0,650,502.5,1.15,0.0,1.0,1.0,1.0,0.9293725692408896,0.4931733291559245,0.7553590128019815,0.5820341511585916,0.5073815560751689
6,6,304.0,660,502.5,1.15,0.0,1.0,1.0,1.0,0.9449008885731918,0.5097833349996156,0.7769584204329643,0.5730373154454441,0.5072538587061437
7,7,304.0,670,502.5,1.15,0.0,1.0,1.0,1.0,0.9669762793878618,0.4905972998043824,0.740328973433509,0.5509318408032007,0.4815096512658806
8,8,304.0,680,502.5,1.15,0.0,1.0,1.0,1.0,0.940155757621681,0.4951297481919587,0.8131877012260726,0.5278722961524964,0.4959279909211743
9,9,304.0,690,502.5,1.15,0.0,1.0,1.0,1.0,0.97716349370234,0.5094784107134893,0.8260010038588914,0.5409940502098778,0.5125018450015641
10,10,304.0,700,502.5,1.15,0.0,1.0,1.0,1.0,0.9816479514276352,0.4993737701934463,0.8971289549042579,0.5348621016693587,0.4974471355302063
0,0,304.0,600,540.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.918811722621336,0.5092481712477783,0.703826054390387,0.5212189436426521,0.5081198935514462
1,1,304.0,610,540.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.9290000134912044,0.4968260844722041,0.6279963990157158,0.5691036634747804,0.4961549309204504
2,2,304.0,620,540.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.9382379068883128,0.5107074018273817,0.7671787553114604,0.5555222921910168,0.4960124066761239
3,3,304.0,630,540.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.8873458331095758,0.4892671342676495,0.7417528056677335,0.545067570048516,0.495239439560323
4,4,304.0,640,540.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.9365665011645932,0.4953211481381051,0.7645595014563982,0.5449032378348315,0.5102130034040393
5,5,304.0,650,540.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.9383653761446024,0.4899216772191884,0.8103504754887687,0.5904300766303683,0.4896268194778838
6,6,304.0,660,540.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.968244118285998,0.503411788433213,0.7121306551378341,0.5427400638718578,0.5041892046752843
7,7,304.0,670,540.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.9601552889539968,0.4883267698789444,0.7620768300410802,0.5794842619145539,0.5088329704021897
8,8,304.0,680,540.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.966038897325126,0.5013374444630868,0.7736599943455855,0.5527268621616793,0.4817857316340871
9,9,304.0,690,540.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.9705514693233792,0.5128594657416875,0.7338220430358628,0.5950009777818781,0.4967418361894082
10,10,304.0,700,540.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.96798916443038,0.499000235883463,0.7596394808686322,0.5809836006461075,0.4980080689980646
0,0,306.0,600,505.0,1.15,0.0,1.0,1.0,1.0,0.920461114691414,0.5077923736850721,0.7607130292127688,0.5787002057798167,0.5107132750947658
1,1,306.0,610,505.0,1.15,0.0,1.0,1.0,1.0,0.9574639166189186,0.4919690951086095,0.7879473523823413,0.5288568763934267,0.51891191800261
2,2,306.0,620,505.0,1.15,0.0,1.0,1.0,1.0,0.9733053177377862,0.4881444840044484,0.7928826582187083,0.5880705340807288,0.5200020877624861
3,3,306.0,630,505.0,1.15,0.0,1.0,1.0,1.0,0.9377146242680392,0.5091830119912772,0.737554533468683,0.5635924107730068,0.5003751808331293
4,4,306.0,640,505.0,1.15,0.0,1.0,1.0,1.0,0.9397072282797382,0.4974735602915028,0.7513733594660646,0.5741869198027676,0.4904329140376164
