,alpha,betawi,betabt,lmda,cond,trial,acc
31,10.000,10.000,10.000,0.510,interleaved,31,0.5
32,10.000,10.000,10.000,0.510,interleaved,32,0.5
33,10.000,10.000,10.000,0.510,interleaved,33,0.5
34,10.000,10.000,10.000,0.510,interleaved,34,0.5
35,10.000,10.000,10.000,0.510,interleaved,35,0.5
36,10.000,10.000,10.000,0.510,interleaved,36,0.5
37,10.000,10.000,10.000,0.510,interleaved,37,0.5
38,10.000,10.000,10.000,0.510,interleaved,38,0.5
39,10.000,10.000,10.000,0.510,interleaved,39,0.5
40,10.000,10.000,10.000,0.510,interleaved,40,0.5
41,10.000,10.000,10.000,0.510,interleaved,41,0.5
42,10.000,10.000,10.000,0.510,interleaved,42,0.5
43,10.000,10.000,10.000,0.510,interleaved,43,0.5
44,10.000,10.000,10.000,0.510,interleaved,44,0.5
45,10.000,10.000,10.000,0.510,interleaved,45,0.5
46,10.000,10.000,10.000,0.510,interleaved,46,0.5
47,10.000,10.000,10.000,0.510,interleaved,47,0.5
48,10.000,10.000,10.000,0.510,interleaved,48,0.5
49,10.000,10.000,10.000,0.510,interleaved,49,0.5
50,10.000,10.000,10.000,0.510,interleaved,50,0.5
51,10.000,10.000,10.000,0.510,interleaved,51,0.5
52,10.000,10.000,10.000,0.510,interleaved,52,0.5
53,10.000,10.000,10.000,0.510,interleaved,53,0.5
54,10.000,10.000,10.000,0.510,interleaved,54,0.5
55,10.000,10.000,10.000,0.510,interleaved,55,0.5
56,10.000,10.000,10.000,0.510,interleaved,56,0.5
57,10.000,10.000,10.000,0.510,interleaved,57,0.5
58,10.000,10.000,10.000,0.510,interleaved,58,0.5
59,10.000,10.000,10.000,0.510,interleaved,59,0.5
60,10.000,10.000,10.000,0.510,interleaved,60,0.5
61,10.000,10.000,10.000,0.510,interleaved,61,0.5
62,10.000,10.000,10.000,0.510,interleaved,62,0.5
63,10.000,10.000,10.000,0.510,interleaved,63,0.5
64,10.000,10.000,10.000,0.510,interleaved,64,0.5
65,10.000,10.000,10.000,0.510,interleaved,65,0.5
66,10.000,10.000,10.000,0.510,interleaved,66,0.5
67,10.000,10.000,10.000,0.510,interleaved,67,0.5
68,10.000,10.000,10.000,0.510,interleaved,68,0.5
69,10.000,10.000,10.000,0.510,interleaved,69,0.5
70,10.000,10.000,10.000,0.510,interleaved,70,0.5
71,10.000,10.000,10.000,0.510,interleaved,71,0.5
72,10.000,10.000,10.000,0.510,interleaved,72,0.5
73,10.000,10.000,10.000,0.510,interleaved,73,0.5
74,10.000,10.000,10.000,0.510,interleaved,74,0.5
75,10.000,10.000,10.000,0.510,interleaved,75,0.5
76,10.000,10.000,10.000,0.510,interleaved,76,0.5
77,10.000,10.000,10.000,0.510,interleaved,77,0.5
78,10.000,10.000,10.000,0.510,interleaved,78,0.5
79,10.000,10.000,10.000,0.510,interleaved,79,0.5
80,10.000,10.000,10.000,0.510,interleaved,80,0.5
81,10.000,10.000,10.000,0.510,interleaved,81,0.5
82,10.000,10.000,10.000,0.510,interleaved,82,0.5
83,10.000,10.000,10.000,0.510,interleaved,83,0.5
84,10.000,10.000,10.000,0.510,interleaved,84,0.5
85,10.000,10.000,10.000,0.510,interleaved,85,0.5
86,10.000,10.000,10.000,0.510,interleaved,86,0.5
87,10.000,10.000,10.000,0.510,interleaved,87,0.5
88,10.000,10.000,10.000,0.510,interleaved,88,0.5
89,10.000,10.000,10.000,0.510,interleaved,89,0.5
90,10.000,10.000,10.000,0.510,interleaved,90,0.5
91,10.000,10.000,10.000,0.510,interleaved,91,0.5
92,10.000,10.000,10.000,0.510,interleaved,92,0.5
93,10.000,10.000,10.000,0.510,interleaved,93,0.5
94,10.000,10.000,10.000,0.510,interleaved,94,0.5
95,10.000,10.000,10.000,0.510,interleaved,95,0.5
96,10.000,10.000,10.000,0.510,interleaved,96,0.5
97,10.000,10.000,10.000,0.510,interleaved,97,0.5
98,10.000,10.000,10.000,0.510,interleaved,98,0.5
99,10.000,10.000,10.000,0.510,interleaved,99,0.5
100,10.000,10.000,10.000,0.510,interleaved,100,0.5
101,10.000,10.000,10.000,0.510,interleaved,101,0.5
102,10.000,10.000,10.000,0.510,interleaved,102,0.5
103,10.000,10.000,10.000,0.510,interleaved,103,0.5
104,10.000,10.000,10.000,0.510,interleaved,104,0.5
105,10.000,10.000,10.000,0.510,interleaved,105,0.5
106,10.000,10.000,10.000,0.510,interleaved,106,0.5
107,10.000,10.000,10.000,0.510,interleaved,107,0.5
108,10.000,10.000,10.000,0.510,interleaved,108,0.5
109,10.000,10.000,10.000,0.510,interleaved,109,0.5
110,10.000,10.000,10.000,0.510,interleaved,110,0.5
111,10.000,10.000,10.000,0.510,interleaved,111,0.5
112,10.000,10.000,10.000,0.510,interleaved,112,0.5
113,10.000,10.000,10.000,0.510,interleaved,113,0.5
114,10.000,10.000,10.000,0.510,interleaved,114,0.5
115,10.000,10.000,10.000,0.510,interleaved,115,0.5
116,10.000,10.000,10.000,0.510,interleaved,116,0.5
117,10.000,10.000,10.000,0.510,interleaved,117,0.5
118,10.000,10.000,10.000,0.510,interleaved,118,0.5
119,10.000,10.000,10.000,0.510,interleaved,119,0.5
120,10.000,10.000,10.000,0.510,interleaved,120,0.5
121,10.000,10.000,10.000,0.510,interleaved,121,0.5
122,10.000,10.000,10.000,0.510,interleaved,122,0.5
123,10.000,10.000,10.000,0.510,interleaved,123,0.5
124,10.000,10.000,10.000,0.510,interleaved,124,0.5
125,10.000,10.000,10.000,0.510,interleaved,125,0.5
126,10.000,10.000,10.000,0.510,interleaved,126,0.5
127,10.000,10.000,10.000,0.510,interleaved,127,0.5
128,10.000,10.000,10.000,0.510,interleaved,128,0.5
129,10.000,10.000,10.000,0.510,interleaved,129,0.5
130,10.000,10.000,10.000,0.510,interleaved,130,0.5
131,10.000,10.000,10.000,0.510,interleaved,131,0.5
132,10.000,10.000,10.000,0.510,interleaved,132,0.5
133,10.000,10.000,10.000,0.510,interleaved,133,0.5
134,10.000,10.000,10.000,0.510,interleaved,134,0.5
135,10.000,10.000,10.000,0.510,interleaved,135,0.5
136,10.000,10.000,10.000,0.510,interleaved,136,0.5
137,10.000,10.000,10.000,0.510,interleaved,137,0.5
138,10.000,10.000,10.000,0.510,interleaved,138,0.5
139,10.000,10.000,10.000,0.510,interleaved,139,0.5
140,10.000,10.000,10.000,0.510,interleaved,140,0.5
141,10.000,10.000,10.000,0.510,interleaved,141,0.5
142,10.000,10.000,10.000,0.510,interleaved,142,0.5
143,10.000,10.000,10.000,0.510,interleaved,143,0.5
144,10.000,10.000,10.000,0.510,interleaved,144,0.5
145,10.000,10.000,10.000,0.510,interleaved,145,0.5
146,10.000,10.000,10.000,0.510,interleaved,146,0.5
147,10.000,10.000,10.000,0.510,interleaved,147,0.5
148,10.000,10.000,10.000,0.510,interleaved,148,0.5
149,10.000,10.000,10.000,0.510,interleaved,149,0.5
150,10.000,10.000,10.000,0.510,interleaved,150,0.5
151,10.000,10.000,10.000,0.510,interleaved,151,0.5
152,10.000,10.000,10.000,0.510,interleaved,152,0.5
153,10.000,10.000,10.000,0.510,interleaved,153,0.5
154,10.000,10.000,10.000,0.510,interleaved,154,0.5
155,10.000,10.000,10.000,0.510,interleaved,155,0.5
156,10.000,10.000,10.000,0.510,interleaved,156,0.5
157,10.000,10.000,10.000,0.510,interleaved,157,0.5
158,10.000,10.000,10.000,0.510,interleaved,158,0.5
159,10.000,10.000,10.000,0.510,interleaved,159,0.5
160,10.000,10.000,10.000,0.510,interleaved,160,0.5882977128060644
161,10.000,10.000,10.000,0.510,interleaved,161,0.5378418769168847
162,10.000,10.000,10.000,0.510,interleaved,162,0.6111597407686713
163,10.000,10.000,10.000,0.510,interleaved,163,0.6297709174889321
164,10.000,10.000,10.000,0.510,interleaved,164,0.5925376001972558
165,10.000,10.000,10.000,0.510,interleaved,165,0.5865793992730552
166,10.000,10.000,10.000,0.510,interleaved,166,0.5895272321390679
167,10.000,10.000,10.000,0.510,interleaved,167,0.5650729736136144
168,10.000,10.000,10.000,0.510,interleaved,168,0.59188069806902
169,10.000,10.000,10.000,0.510,interleaved,169,0.5483029742243342
170,10.000,10.000,10.000,0.510,interleaved,170,0.616858399770947
171,10.000,10.000,10.000,0.510,interleaved,171,0.5768849642144076
172,10.000,10.000,10.000,0.510,interleaved,172,0.5579271121553342
173,10.000,10.000,10.000,0.510,interleaved,173,0.6031266363912509
174,10.000,10.000,10.000,0.510,interleaved,174,0.6256696647503759
175,10.000,10.000,10.000,0.510,interleaved,175,0.5356063414838409
176,10.000,10.000,10.000,0.510,interleaved,176,0.6534797289272444
177,10.000,10.000,10.000,0.510,interleaved,177,0.6094772273495085
178,10.000,10.000,10.000,0.510,interleaved,178,0.5498451120953916
179,10.000,10.000,10.000,0.510,interleaved,179,0.6078167839164346
180,10.000,10.000,10.000,0.510,interleaved,180,0.7432287526347099
181,10.000,10.000,10.000,0.510,interleaved,181,0.7009501575469193
182,10.000,10.000,10.000,0.510,interleaved,182,0.5902010439579118
183,10.000,10.000,10.000,0.510,interleaved,183,0.592322887161266
184,10.000,10.000,10.000,0.510,interleaved,184,0.6196143745085955
185,10.000,10.000,10.000,0.510,interleaved,185,0.6965415126954626
186,10.000,10.000,10.000,0.510,interleaved,186,0.62386756354935
187,10.000,10.000,10.000,0.510,interleaved,187,0.6213857789010406
188,10.000,10.000,10.000,0.510,interleaved,188,0.6820335192776809
189,10.000,10.000,10.000,0.510,interleaved,189,0.6344692503543593
190,10.000,10.000,10.000,0.510,interleaved,190,0.6116695513692033
191,10.000,10.000,10.000,0.510,interleaved,191,0.7332428800437844
192,10.000,10.000,10.000,0.510,interleaved,192,0.6703268361463928
193,10.000,10.000,10.000,0.510,interleaved,193,0.5780135563441777
194,10.000,10.000,10.000,0.510,interleaved,194,0.7411573729642007
195,10.000,10.000,10.000,0.510,interleaved,195,0.6633531009342093
196,10.000,10.000,10.000,0.510,interleaved,196,0.6579154082785073
197,10.000,10.000,10.000,0.510,interleaved,197,0.5666377636743988
198,10.000,10.000,10.000,0.510,interleaved,198,0.55805264175402
199,10.000,10.000,10.000,0.510,interleaved,199,0.630817833123093
0,10.000,10.000,10.000,0.510,early,0,0.5
1,10.000,10.000,10.000,0.510,early,1,0.7144373025290135
2,10.000,10.000,10.000,0.510,early,2,0.6137217580162495
3,10.000,10.000,10.000,0.510,early,3,0.6298689811217297
4,10.000,10.000,10.000,0.510,early,4,0.7103933985437473
5,10.000,10.000,10.000,0.510,early,5,0.7427985343799971
6,10.000,10.000,10.000,0.510,early,6,0.7078746207805099
7,10.000,10.000,10.000,0.510,early,7,0.7787567001087016
8,10.000,10.000,10.000,0.510,early,8,0.7522268966448419
9,10.000,10.000,10.000,0.510,early,9,0.8135472268390704
10,10.000,10.000,10.000,0.510,early,10,0.8199815462294364
11,10.000,10.000,10.000,0.510,early,11,0.8258281159286347
12,10.000,10.000,10.000,0.510,early,12,0.8360068373581826
13,10.000,10.000,10.000,0.510,early,13,0.7773882772282203
14,10.000,10.000,10.000,0.510,early,14,0.8428783085514892
15,10.000,10.000,10.000,0.510,early,15,0.8624584958412147
16,10.000,10.000,10.000,0.510,early,16,0.8083994172681994
17,10.000,10.000,10.000,0.510,early,17,0.8098854243152513
18,10.000,10.000,10.000,0.510,early,18,0.8473641323324764
19,10.000,10.000,10.000,0.510,early,19,0.8217491358035418
20,10.000,10.000,10.000,0.510,early,20,0.8579795307200482
21,10.000,10.000,10.000,0.510,early,21,0.8405206910198874
22,10.000,10.000,10.000,0.510,early,22,0.8236697387988956
23,10.000,10.000,10.000,0.510,early,23,0.8065658530843238
24,10.000,10.000,10.000,0.510,early,24,0.8246882776109495
25,10.000,10.000,10.000,0.510,early,25,0.8164680301103685
26,10.000,10.000,10.000,0.510,early,26,0.8349966495278949
27,10.000,10.000,10.000,0.510,early,27,0.8617278182475866
28,10.000,10.000,10.000,0.510,early,28,0.8354465813174431
29,10.000,10.000,10.000,0.510,early,29,0.8092480831914446
30,10.000,10.000,10.000,0.510,early,30,0.8270754400802572
31,10.000,10.000,10.000,0.510,early,31,0.8278055064433749
32,10.000,10.000,10.000,0.510,early,32,0.8725047981680076
33,10.000,10.000,10.000,0.510,early,33,0.8283393507742117
34,10.000,10.000,10.000,0.510,early,34,0.8463876315990544
35,10.000,10.000,10.000,0.510,early,35,0.8286329676854359
36,10.000,10.000,10.000,0.510,early,36,0.8374857428332799
37,10.000,10.000,10.000,0.510,early,37,0.793138535720647
38,10.000,10.000,10.000,0.510,early,38,0.8288975804373813
39,10.000,10.000,10.000,0.510,early,39,0.8383500355654965
40,10.000,10.000,10.000,0.510,early,40,0.27769325610167744
41,10.000,10.000,10.000,0.510,early,41,0.2775085133122681
42,10.000,10.000,10.000,0.510,early,42,0.2775332537380468
43,10.000,10.000,10.000,0.510,early,43,0.2775817846563502
44,10.000,10.000,10.000,0.510,early,44,0.2776577738025617
45,10.000,10.000,10.000,0.510,early,45,0.27768113624145224
46,10.000,10.000,10.000,0.510,early,46,0.2774562057289298
47,10.000,10.000,10.000,0.510,early,47,0.2596748693131898
48,10.000,10.000,10.000,0.510,early,48,0.2773689320505749
49,10.000,10.000,10.000,0.510,early,49,0.26037869432227934
50,10.000,10.000,10.000,0.510,early,50,0.2615022218101534
51,10.000,10.000,10.000,0.510,early,51,0.2537655195331668
52,10.000,10.000,10.000,0.510,early,52,0.24445173105593654
53,10.000,10.000,10.000,0.510,early,53,0.23944564668643117
54,10.000,10.000,10.000,0.510,early,54,0.2554000548247934
55,10.000,10.000,10.000,0.510,early,55,0.27169714027974445
56,10.000,10.000,10.000,0.510,early,56,0.23046014427614034
57,10.000,10.000,10.000,0.510,early,57,0.2656097987159925
58,10.000,10.000,10.000,0.510,early,58,0.23075226317609215
59,10.000,10.000,10.000,0.510,early,59,0.2255194423491864
60,10.000,10.000,10.000,0.510,early,60,0.22852493815567954
61,10.000,10.000,10.000,0.510,early,61,0.25711798927221374
62,10.000,10.000,10.000,0.510,early,62,0.2580621103483924
63,10.000,10.000,10.000,0.510,early,63,0.246304866464809
64,10.000,10.000,10.000,0.510,early,64,0.24759883440354685
65,10.000,10.000,10.000,0.510,early,65,0.21998501732725623
66,10.000,10.000,10.000,0.510,early,66,0.2335417498198879
67,10.000,10.000,10.000,0.510,early,67,0.24376544473944745
68,10.000,10.000,10.000,0.510,early,68,0.2434035373801649
69,10.000,10.000,10.000,0.510,early,69,0.24793498761233895
70,10.000,10.000,10.000,0.510,early,70,0.25226751669407255
71,10.000,10.000,10.000,0.510,early,71,0.2363731218871243
72,10.000,10.000,10.000,0.510,early,72,0.23170473912512535
73,10.000,10.000,10.000,0.510,early,73,0.2180269081507993
74,10.000,10.000,10.000,0.510,early,74,0.24474571322516409
75,10.000,10.000,10.000,0.510,early,75,0.2401832361631411
76,10.000,10.000,10.000,0.510,early,76,0.24850378278071578
77,10.000,10.000,10.000,0.510,early,77,0.22951841243705387
78,10.000,10.000,10.000,0.510,early,78,0.21401668340456717
79,10.000,10.000,10.000,0.510,early,79,0.2311334169908908
80,10.000,10.000,10.000,0.510,early,80,0.8676494215493734
81,10.000,10.000,10.000,0.510,early,81,0.24405816823937534
82,10.000,10.000,10.000,0.510,early,82,0.8430417761662612
83,10.000,10.000,10.000,0.510,early,83,0.23912799090453987
84,10.000,10.000,10.000,0.510,early,84,0.8309983581091648
85,10.000,10.000,10.000,0.510,early,85,0.24263207766148664
86,10.000,10.000,10.000,0.510,early,86,0.850727314279128
87,10.000,10.000,10.000,0.510,early,87,0.24904699014259518
88,10.000,10.000,10.000,0.510,early,88,0.8144377436062142
89,10.000,10.000,10.000,0.510,early,89,0.22754244946364072
90,10.000,10.000,10.000,0.510,early,90,0.8337563012691102
91,10.000,10.000,10.000,0.510,early,91,0.24743555807186587
92,10.000,10.000,10.000,0.510,early,92,0.7981691930022516
93,10.000,10.000,10.000,0.510,early,93,0.24369075996558667
94,10.000,10.000,10.000,0.510,early,94,0.9081655407178404
95,10.000,10.000,10.000,0.510,early,95,0.24721088844545175
96,10.000,10.000,10.000,0.510,early,96,0.8352628185231297
97,10.000,10.000,10.000,0.510,early,97,0.2505015697675482
98,10.000,10.000,10.000,0.510,early,98,0.841737735584129
99,10.000,10.000,10.000,0.510,early,99,0.23945926249653685
100,10.000,10.000,10.000,0.510,early,100,0.8018400160456552
101,10.000,10.000,10.000,0.510,early,101,0.24979895496163798
102,10.000,10.000,10.000,0.510,early,102,0.8016563592120229
103,10.000,10.000,10.000,0.510,early,103,0.23491336925436396
104,10.000,10.000,10.000,0.510,early,104,0.7776595663359243
105,10.000,10.000,10.000,0.510,early,105,0.2430698185497125
106,10.000,10.000,10.000,0.510,early,106,0.841767172302294
107,10.000,10.000,10.000,0.510,early,107,0.24065916214371685
108,10.000,10.000,10.000,0.510,early,108,0.7850528803782838
109,10.000,10.000,10.000,0.510,early,109,0.23371826219724828
110,10.000,10.000,10.000,0.510,early,110,0.7978655651742654
111,10.000,10.000,10.000,0.510,early,111,0.22835583274538013
112,10.000,10.000,10.000,0.510,early,112,0.8810573663003339
113,10.000,10.000,10.000,0.510,early,113,0.2424756690934267
114,10.000,10.000,10.000,0.510,early,114,0.8287567014235572
115,10.000,10.000,10.000,0.510,early,115,0.2383788041904559
116,10.000,10.000,10.000,0.510,early,116,0.8485537020200788
117,10.000,10.000,10.000,0.510,early,117,0.24178202897564416
118,10.000,10.000,10.000,0.510,early,118,0.8500337316809708
119,10.000,10.000,10.000,0.510,early,119,0.22570297939847223
120,10.000,10.000,10.000,0.510,early,120,0.8193453341230632
121,10.000,10.000,10.000,0.510,early,121,0.2156668880235659
122,10.000,10.000,10.000,0.510,early,122,0.8262578335735712
123,10.000,10.000,10.000,0.510,early,123,0.23393102334114196
124,10.000,10.000,10.000,0.510,early,124,0.8362826186714675
125,10.000,10.000,10.000,0.510,early,125,0.24067460288560774
126,10.000,10.000,10.000,0.510,early,126,0.820964869278657
127,10.000,10.000,10.000,0.510,early,127,0.22393142259834703
128,10.000,10.000,10.000,0.510,early,128,0.8045574656634575
129,10.000,10.000,10.000,0.510,early,129,0.23796755096855737
130,10.000,10.000,10.000,0.510,early,130,0.8375803873939978
131,10.000,10.000,10.000,0.510,early,131,0.25674499719122357
132,10.000,10.000,10.000,0.510,early,132,0.7986952570784829
133,10.000,10.000,10.000,0.510,early,133,0.22791434793911428
134,10.000,10.000,10.000,0.510,early,134,0.800789483077637
135,10.000,10.000,10.000,0.510,early,135,0.2489848831357753
136,10.000,10.000,10.000,0.510,early,136,0.7986769386432391
137,10.000,10.000,10.000,0.510,early,137,0.24172994033203818
138,10.000,10.000,10.000,0.510,early,138,0.8310214830855785
139,10.000,10.000,10.000,0.510,early,139,0.23487185447948136
140,10.000,10.000,10.000,0.510,early,140,0.794776722758802
141,10.000,10.000,10.000,0.510,early,141,0.22470049138990508
142,10.000,10.000,10.000,0.510,early,142,0.80353845207642
143,10.000,10.000,10.000,0.510,early,143,0.2407981801103594
144,10.000,10.000,10.000,0.510,early,144,0.7982789924529321
145,10.000,10.000,10.000,0.510,early,145,0.23655775203731477
146,10.000,10.000,10.000,0.510,early,146,0.7858241172794952
147,10.000,10.000,10.000,0.510,early,147,0.24119637464296667
148,10.000,10.000,10.000,0.510,early,148,0.7702320611756615
149,10.000,10.000,10.000,0.510,early,149,0.23200928403802304
150,10.000,10.000,10.000,0.510,early,150,0.8282234001335026
151,10.000,10.000,10.000,0.510,early,151,0.25486423144617115
152,10.000,10.000,10.000,0.510,early,152,0.7707825911989724
153,10.000,10.000,10.000,0.510,early,153,0.2319909232943715
154,10.000,10.000,10.000,0.510,early,154,0.7968754007874308
155,10.000,10.000,10.000,0.510,early,155,0.237365550997446
156,10.000,10.000,10.000,0.510,early,156,0.7892826419489347
157,10.000,10.000,10.000,0.510,early,157,0.25433832232196946
158,10.000,10.000,10.000,0.510,early,158,0.7903060506692045
159,10.000,10.000,10.000,0.510,early,159,0.2668718948109187
160,10.000,10.000,10.000,0.510,early,160,0.5850924728119042
161,10.000,10.000,10.000,0.510,early,161,0.5324109022552027
162,10.000,10.000,10.000,0.510,early,162,0.4836001523079688
163,10.000,10.000,10.000,0.510,early,163,0.4800509205716848
164,10.000,10.000,10.000,0.510,early,164,0.49339863333990686
165,10.000,10.000,10.000,0.510,early,165,0.47510544499122515
166,10.000,10.000,10.000,0.510,early,166,0.4662775817593943
167,10.000,10.000,10.000,0.510,early,167,0.47883266063422314
168,10.000,10.000,10.000,0.510,early,168,0.5551582094160146
169,10.000,10.000,10.000,0.510,early,169,0.5102834183301248
170,10.000,10.000,10.000,0.510,early,170,0.4978004354114118
171,10.000,10.000,10.000,0.510,early,171,0.48432593387386946
172,10.000,10.000,10.000,0.510,early,172,0.38881421244433584
173,10.000,10.000,10.000,0.510,early,173,0.5579421349738096
174,10.000,10.000,10.000,0.510,early,174,0.4713174728143234
175,10.000,10.000,10.000,0.510,early,175,0.5063903621820003
176,10.000,10.000,10.000,0.510,early,176,0.38232726757163443
177,10.000,10.000,10.000,0.510,early,177,0.5017450191152764
178,10.000,10.000,10.000,0.510,early,178,0.566109969186706
